Attrition,Age,DailyRate,Department,DistanceFromHome,Education,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MonthlyIncome,MonthlyRate,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,Gender
0,51,770,Human Resources,5,3,3,Male,84,3,4,Manager,2,14026,17588,1,1,11,3,80,1,33,2,3,33,9,0,10,Male
0,38,1009,Sales,2,2,2,Female,31,3,2,Sales Executive,1,6893,19461,3,0,15,3,80,1,11,3,3,7,7,1,7,Female
0,34,507,Sales,15,2,3,Female,66,3,2,Sales Executive,1,6125,23553,1,0,12,3,80,0,10,6,4,10,8,9,6,Female
0,25,882,Research & Development,19,1,4,Male,67,3,1,Laboratory Technician,4,3669,9075,3,0,11,3,80,3,7,6,2,3,2,1,2,Male
1,58,601,Research & Development,7,4,3,Female,53,2,3,Manufacturing Director,1,10008,12023,7,1,14,3,80,0,31,0,2,10,9,5,9,Female
0,40,329,Research & Development,1,4,2,Male,88,3,1,Laboratory Technician,2,2387,6762,3,0,22,4,80,1,7,3,3,4,2,0,3,Male
0,36,607,Sales,7,3,1,Female,83,4,2,Sales Executive,1,4639,2261,2,0,16,3,80,1,17,2,2,15,7,6,13,Female
0,48,855,Research & Development,4,3,4,Male,54,3,3,Manufacturing Director,4,7898,18706,1,0,11,3,80,0,11,2,3,10,9,0,8,Male
0,27,1291,Sales,11,3,3,Female,98,4,1,Sales Representative,4,2534,6527,8,0,14,3,80,1,5,4,3,1,0,0,0,Female
0,51,1405,Research & Development,11,2,4,Female,82,2,4,Manufacturing Director,2,13142,24439,3,0,16,3,80,0,29,1,2,5,2,0,3,Female
0,18,1124,Research & Development,1,3,4,Female,97,3,1,Laboratory Technician,4,1611,19305,1,0,15,3,80,0,0,5,4,0,0,0,0,Female
0,35,817,Research & Development,1,3,4,Female,60,2,2,Laboratory Technician,4,5363,10846,0,0,12,3,80,1,10,0,3,9,7,0,0,Female
0,27,793,Sales,2,1,4,Male,43,1,2,Sales Executive,4,5071,20392,3,0,20,4,80,0,8,3,3,6,2,0,0,Male
1,55,267,Sales,13,4,1,Male,85,4,4,Sales Executive,3,13695,9277,6,1,17,3,80,0,24,2,2,19,7,3,8,Male
0,56,1369,Research & Development,23,3,4,Male,68,3,4,Manufacturing Director,2,13402,18235,4,1,12,3,80,1,33,0,3,19,16,15,9,Male
0,34,999,Research & Development,26,1,1,Female,92,2,1,Research Scientist,3,2029,15891,1,0,20,4,80,3,5,2,3,5,4,0,0,Female
0,40,1202,Research & Development,2,1,2,Female,89,4,2,Healthcare Representative,3,6377,13888,5,0,20,4,80,3,15,0,3,12,11,11,8,Female
0,34,285,Research & Development,29,3,2,Male,86,3,2,Laboratory Technician,3,5429,17491,4,0,13,3,80,2,10,1,3,8,7,7,7,Male
1,31,703,Sales,2,3,3,Female,90,2,1,Sales Representative,4,2785,11882,7,0,14,3,80,0,3,3,4,1,0,0,0,Female
1,35,662,Sales,18,4,4,Female,67,3,2,Sales Executive,3,4614,23288,0,1,18,3,80,1,5,0,2,4,2,3,2,Female
0,38,693,Research & Development,7,3,4,Male,57,4,1,Research Scientist,3,2610,15748,1,0,11,3,80,3,4,2,3,4,2,0,3,Male
0,34,404,Research & Development,2,4,3,Female,98,3,2,Healthcare Representative,4,6687,6163,1,0,11,3,80,0,14,2,4,14,11,4,11,Female
0,28,736,Sales,26,3,3,Male,48,2,2,Sales Executive,1,4724,24232,1,0,11,3,80,1,5,0,3,5,3,0,4,Male
1,31,330,Research & Development,22,4,4,Male,98,3,2,Manufacturing Director,3,6179,21057,1,1,15,3,80,2,10,3,2,10,2,6,7,Male
0,39,1498,Sales,21,4,1,Male,44,2,2,Sales Executive,4,6120,3567,3,1,12,3,80,2,8,2,4,5,4,1,4,Male
0,51,541,Sales,2,3,2,Male,52,3,3,Sales Executive,2,10596,15395,2,0,11,3,80,0,14,5,3,4,2,3,2,Male
0,41,1200,Research & Development,22,3,4,Female,75,3,2,Research Scientist,4,5467,13953,3,1,14,3,80,2,12,4,2,6,2,3,3,Female
0,37,1439,Research & Development,4,1,3,Male,54,3,1,Research Scientist,3,2996,5182,7,1,15,3,80,0,8,2,3,6,4,1,3,Male
0,33,1111,Sales,5,1,2,Male,61,3,2,Sales Executive,4,9998,19293,6,0,13,3,80,0,8,2,4,5,4,1,2,Male
0,32,499,Sales,2,1,3,Male,36,3,2,Sales Executive,2,4078,20497,0,1,13,3,80,3,4,3,2,3,2,1,2,Male
0,39,1485,Research & Development,25,2,3,Male,71,3,3,Healthcare Representative,3,10920,3449,3,0,21,4,80,1,13,2,3,6,4,0,5,Male
0,25,1372,Sales,18,1,1,Male,93,4,2,Sales Executive,3,6232,12477,2,0,11,3,80,0,6,3,2,3,2,1,2,Male
0,52,322,Research & Development,28,2,4,Female,59,4,4,Manufacturing Director,3,13247,9731,2,1,11,3,80,1,24,3,2,5,3,0,2,Female
0,43,930,Research & Development,6,3,1,Female,73,2,2,Research Scientist,3,4081,20003,1,1,14,3,80,0,20,3,1,20,7,1,8,Female
0,27,205,Sales,10,3,4,Female,98,2,2,Sales Executive,4,5769,7100,1,1,11,3,80,0,6,3,3,6,2,4,4,Female
1,27,135,Research & Development,17,4,4,Female,51,3,1,Research Scientist,3,2394,25681,1,1,13,3,80,0,8,2,3,8,2,7,7,Female
0,26,683,Research & Development,2,1,1,Male,36,2,1,Research Scientist,4,3904,4050,0,0,12,3,80,0,5,2,3,4,3,1,1,Male
0,42,1147,Human Resources,10,3,3,Female,31,3,4,Manager,1,16799,16616,0,0,14,3,80,1,21,5,3,20,7,0,9,Female
0,52,258,Research & Development,8,4,3,Female,54,3,1,Laboratory Technician,1,2950,17363,9,0,13,3,80,0,12,2,1,5,4,0,4,Female
0,37,1462,Research & Development,11,3,1,Female,94,3,1,Laboratory Technician,3,3629,19106,4,0,18,3,80,0,8,6,3,3,2,0,2,Female
0,35,200,Research & Development,18,2,3,Male,60,3,3,Manufacturing Director,4,9362,19944,2,0,11,3,80,0,10,2,3,2,2,2,2,Male
0,25,949,Research & Development,1,3,1,Male,81,3,1,Laboratory Technician,4,3229,4910,4,0,11,3,80,1,7,2,2,3,2,0,2,Male
0,26,652,Research & Development,7,3,3,Male,100,4,1,Laboratory Technician,1,3578,23577,0,0,12,3,80,0,8,2,3,7,7,0,7,Male
0,29,332,Human Resources,17,3,2,Male,51,2,3,Human Resources,1,7988,9769,1,0,13,3,80,0,10,3,2,10,9,0,9,Male
1,49,1475,Research & Development,28,2,1,Male,97,2,2,Laboratory Technician,1,4284,22710,3,0,20,4,80,0,20,2,3,4,3,1,3,Male
1,29,337,Research & Development,14,1,3,Female,84,3,3,Healthcare Representative,4,7553,22930,0,1,12,3,80,0,9,1,3,8,7,7,7,Female
0,54,971,Research & Development,1,3,4,Female,54,3,4,Research Director,4,17328,5652,6,0,19,3,80,0,29,3,2,20,7,12,7,Female
0,58,1055,Research & Development,1,3,4,Female,76,3,5,Research Director,1,19701,22456,3,1,21,4,80,1,32,3,3,9,8,1,5,Female
0,55,1136,Research & Development,1,4,2,Male,81,4,4,Research Director,4,14732,12414,2,0,13,3,80,2,31,4,4,7,7,0,0,Male
0,36,1174,Sales,3,4,1,Female,99,3,2,Sales Executive,2,9278,20763,3,1,16,3,80,0,15,3,3,5,4,0,1,Female
1,31,667,Sales,1,4,2,Female,50,1,1,Sales Representative,3,1359,16154,1,0,12,3,80,0,1,3,3,1,0,0,0,Female
0,30,855,Sales,7,4,4,Female,73,3,2,Sales Executive,1,4779,12761,7,0,14,3,80,2,8,3,3,3,2,0,2,Female
0,31,182,Research & Development,8,5,1,Female,93,3,4,Research Director,2,16422,8847,3,0,11,3,80,0,9,3,4,3,2,1,0,Female
0,34,560,Research & Development,1,4,4,Male,91,3,1,Research Scientist,1,2996,20284,5,0,14,3,80,2,10,2,3,4,3,1,3,Male
1,31,202,Research & Development,8,3,1,Female,34,2,1,Research Scientist,2,1261,22262,1,0,12,3,80,0,1,3,4,1,0,0,0,Female
0,27,1377,Research & Development,11,1,2,Male,91,3,1,Laboratory Technician,1,2099,7679,0,0,14,3,80,0,6,3,4,5,0,1,4,Male
0,36,172,Research & Development,4,4,1,Male,37,2,2,Laboratory Technician,4,5810,22604,1,0,16,3,80,0,10,2,2,10,4,1,8,Male
0,36,329,Sales,16,4,3,Female,98,2,2,Sales Executive,1,5647,13494,4,0,13,3,80,2,11,3,2,3,2,0,2,Female
0,47,465,Research & Development,1,3,1,Male,74,3,1,Research Scientist,4,3420,10205,7,0,12,3,80,1,17,2,2,6,5,1,2,Male
1,25,383,Sales,9,2,1,Male,68,2,1,Sales Representative,1,4400,15182,3,0,12,3,80,0,6,2,3,3,2,2,2,Male
0,37,1413,Research & Development,5,2,3,Male,84,4,1,Laboratory Technician,3,3500,25470,0,0,14,3,80,0,7,2,1,6,5,1,3,Male
0,56,1255,Research & Development,1,2,1,Female,90,3,1,Research Scientist,1,2066,10494,2,0,22,4,80,1,5,3,4,3,2,1,0,Female
0,47,359,Research & Development,2,4,1,Female,82,3,4,Research Director,3,17169,26703,3,0,19,3,80,2,26,2,4,20,17,5,6,Female
0,24,1476,Sales,4,1,4,Female,42,3,2,Sales Executive,3,4162,15211,1,1,12,3,80,2,5,3,3,5,4,0,3,Female
0,32,601,Sales,7,5,4,Male,97,3,2,Sales Executive,4,9204,23343,4,0,12,3,80,1,7,3,2,4,3,0,3,Male
0,34,401,Research & Development,1,3,4,Female,86,2,1,Laboratory Technician,2,3294,3708,5,0,17,3,80,1,7,2,2,5,4,0,2,Female
0,41,1283,Research & Development,5,5,2,Male,90,4,1,Research Scientist,3,2127,5561,2,1,12,3,80,0,7,5,2,4,2,0,3,Male
0,40,663,Research & Development,9,4,3,Male,81,3,2,Laboratory Technician,3,3975,23099,3,0,11,3,80,2,11,2,4,8,7,0,7,Male
0,31,326,Sales,8,2,1,Male,31,3,3,Sales Executive,4,10793,8386,1,0,18,3,80,1,13,5,3,13,7,9,9,Male
1,46,377,Sales,9,3,1,Male,52,3,3,Sales Executive,4,10096,15986,4,0,11,3,80,1,28,1,4,7,7,4,3,Male
1,39,592,Research & Development,2,3,1,Female,54,2,1,Laboratory Technician,1,3646,17181,2,1,23,4,80,0,11,2,4,1,0,0,0,Female
1,31,1445,Research & Development,1,5,3,Female,100,4,3,Manufacturing Director,2,7446,8931,1,0,11,3,80,0,10,2,3,10,8,4,7,Female
0,45,1038,Research & Development,20,3,2,Male,95,1,3,Healthcare Representative,1,10851,19863,2,1,18,3,80,1,24,2,3,7,7,0,7,Male
0,31,1398,Human Resources,8,2,4,Female,96,4,1,Human Resources,2,2109,24609,9,0,18,3,80,0,8,3,3,3,2,0,2,Female
1,31,523,Research & Development,2,3,2,Male,94,3,1,Laboratory Technician,4,3722,21081,6,1,13,3,80,1,7,2,1,2,2,2,2,Male
0,45,1448,Research & Development,29,3,2,Male,55,3,3,Manufacturing Director,4,9380,14720,4,1,18,3,80,2,10,4,4,3,1,1,2,Male
0,48,1221,Sales,7,3,3,Male,96,3,2,Sales Executive,1,5486,24795,4,0,11,3,80,3,15,3,3,2,2,2,2,Male
1,34,1107,Human Resources,9,4,1,Female,52,3,1,Human Resources,3,2742,3072,1,0,15,3,80,0,2,0,3,2,2,2,2,Female
0,40,218,Research & Development,8,1,4,Male,55,2,3,Research Director,2,13757,25178,2,0,11,3,80,1,16,5,3,9,8,4,8,Male
0,28,866,Sales,5,3,4,Male,84,3,2,Sales Executive,1,8463,23490,0,0,18,3,80,0,6,4,3,5,4,1,3,Male
0,44,981,Research & Development,5,3,3,Male,90,2,1,Laboratory Technician,3,3162,7973,3,0,14,3,80,0,7,5,3,5,2,0,3,Male
0,53,447,Research & Development,2,3,4,Male,39,4,4,Research Director,2,16598,19764,4,0,12,3,80,0,35,2,2,9,8,8,8,Male
0,49,1495,Research & Development,5,4,1,Male,96,3,2,Healthcare Representative,3,6651,21534,2,0,14,3,80,1,20,0,2,3,2,1,2,Male
0,40,896,Research & Development,2,3,3,Male,68,3,1,Research Scientist,3,2345,8045,2,0,14,3,80,1,8,3,4,3,1,1,2,Male
0,44,1467,Research & Development,20,3,4,Male,49,3,1,Research Scientist,2,3420,21158,1,0,13,3,80,0,6,3,2,5,2,1,3,Male
0,33,430,Sales,7,3,4,Male,54,3,2,Sales Executive,1,4373,17456,0,0,14,3,80,2,5,2,3,4,3,0,3,Male
0,34,1326,Sales,3,3,4,Male,81,1,2,Sales Executive,1,4759,15891,3,0,18,3,80,0,15,2,3,13,9,3,12,Male
0,30,1358,Sales,16,1,4,Male,96,3,2,Sales Executive,3,5301,2939,8,0,15,3,80,2,4,2,2,2,1,2,2,Male
0,42,748,Research & Development,9,2,1,Female,74,3,1,Laboratory Technician,4,3673,16458,1,0,13,3,80,0,12,3,3,12,9,5,8,Female
0,44,383,Sales,1,5,1,Female,79,3,2,Sales Executive,3,4768,9282,7,0,12,3,80,1,11,4,2,1,0,0,0,Female
0,30,990,Research & Development,7,3,3,Male,64,3,1,Research Scientist,3,1274,7152,1,0,13,3,80,2,1,2,2,1,0,0,0,Male
0,57,405,Research & Development,1,2,2,Male,93,4,2,Research Scientist,3,4900,2721,0,0,24,4,80,1,13,2,2,12,9,2,8,Male
0,49,1490,Research & Development,7,4,3,Male,35,3,3,Healthcare Representative,2,10466,20948,3,0,14,3,80,2,29,3,3,8,7,0,7,Male
0,34,829,Research & Development,15,3,2,Male,71,3,4,Research Director,1,17007,11929,7,0,14,3,80,2,16,3,2,14,8,6,9,Male
1,28,1496,Sales,1,3,1,Male,92,3,1,Sales Representative,3,2909,15747,3,0,15,3,80,1,5,3,4,3,2,1,2,Male
1,29,115,Sales,13,3,1,Female,51,3,2,Sales Executive,2,5765,17485,5,0,11,3,80,0,7,4,1,5,3,0,0,Female
1,34,790,Sales,24,4,1,Female,40,2,2,Sales Executive,2,4599,7815,0,1,23,4,80,0,16,2,4,15,9,10,10,Female
0,35,660,Sales,7,1,4,Male,76,3,1,Sales Representative,3,2404,16192,1,0,13,3,80,1,1,3,3,1,0,0,0,Male
1,24,381,Research & Development,9,3,2,Male,89,3,1,Laboratory Technician,1,3172,16998,2,1,11,3,80,0,4,2,2,0,0,0,0,Male
0,24,830,Sales,13,2,4,Female,78,3,1,Sales Representative,2,2033,7103,1,0,13,3,80,1,1,2,3,1,0,0,0,Female
0,44,1193,Research & Development,2,1,2,Male,86,3,3,Manufacturing Director,3,10209,19719,5,1,18,3,80,0,16,2,2,2,2,2,2,Male
0,29,1246,Sales,19,3,3,Male,77,2,2,Sales Executive,3,8620,23757,1,0,14,3,80,2,10,3,3,10,7,0,4,Male
0,30,330,Human Resources,1,3,3,Male,46,3,1,Human Resources,3,2064,15428,0,0,21,4,80,1,6,3,4,5,3,1,3,Male
0,55,1229,Research & Development,4,4,4,Male,30,3,2,Healthcare Representative,3,4035,16143,0,1,16,3,80,0,4,2,3,3,2,1,2,Male
0,33,1099,Research & Development,4,4,1,Female,82,2,1,Laboratory Technician,2,3838,8192,8,0,11,3,80,0,8,5,3,5,4,0,2,Female
0,47,571,Sales,14,3,3,Female,78,3,2,Sales Executive,3,4591,24200,3,1,17,3,80,1,11,4,2,5,4,1,2,Female
1,28,289,Research & Development,2,2,3,Male,38,2,1,Laboratory Technician,1,2561,5355,7,0,11,3,80,0,8,2,2,0,0,0,0,Male
0,28,1423,Research & Development,1,3,1,Male,72,2,1,Research Scientist,3,1563,12530,1,0,14,3,80,1,1,2,1,1,0,0,0,Male
0,28,467,Sales,7,3,3,Male,55,3,2,Sales Executive,1,4898,11827,0,0,14,3,80,0,5,5,3,4,2,1,3,Male
0,49,271,Research & Development,3,2,3,Female,43,2,2,Laboratory Technician,1,4789,23070,4,0,25,4,80,1,10,3,3,3,2,1,2,Female
0,29,410,Research & Development,2,1,4,Female,97,3,1,Laboratory Technician,2,3180,4668,0,0,13,3,80,3,4,3,3,3,2,0,2,Female
0,28,1083,Research & Development,29,1,3,Male,96,1,2,Manufacturing Director,2,6549,3173,1,0,14,3,80,2,8,2,2,8,6,1,7,Male
0,33,516,Research & Development,8,5,4,Male,69,3,2,Healthcare Representative,3,6388,22049,2,1,17,3,80,0,14,6,3,0,0,0,0,Male
0,32,495,Research & Development,10,3,3,Male,64,3,3,Manager,4,11244,21072,2,0,25,4,80,0,10,5,4,5,2,0,0,Male
0,54,1050,Research & Development,11,4,2,Female,87,3,4,Manager,4,16032,24456,3,0,20,4,80,1,26,2,3,14,9,1,12,Female
1,29,224,Research & Development,1,4,1,Male,100,2,1,Research Scientist,1,2362,7568,6,0,13,3,80,0,11,2,1,9,7,0,7,Male
0,44,136,Research & Development,28,3,4,Male,32,3,4,Research Director,1,16328,22074,3,0,13,3,80,1,24,1,4,20,6,14,17,Male
0,39,1089,Research & Development,6,3,2,Female,32,3,3,Manufacturing Director,2,8376,9150,4,0,18,3,80,0,9,3,3,2,0,2,2,Female
0,46,228,Sales,3,3,3,Female,51,3,4,Manager,2,16606,11380,8,0,12,3,80,1,23,2,4,13,12,5,1,Female
0,35,1029,Research & Development,16,3,4,Female,91,2,3,Healthcare Representative,2,8606,21195,1,0,19,3,80,0,11,3,1,11,8,3,3,Female
0,23,507,Research & Development,20,1,1,Male,97,3,2,Laboratory Technician,3,2272,24812,0,0,14,3,80,0,5,2,3,4,3,1,2,Male
1,40,676,Research & Development,9,4,4,Male,86,3,1,Laboratory Technician,1,2018,21831,3,0,14,3,80,0,15,3,1,5,4,1,0,Male
0,34,971,Sales,1,3,4,Male,64,2,3,Sales Executive,3,7083,12288,1,1,14,3,80,0,10,3,3,10,9,8,6,Male
1,31,561,Research & Development,3,3,4,Female,33,3,1,Research Scientist,3,4084,4156,1,0,12,3,80,0,7,2,1,7,2,7,7,Female
0,50,333,Research & Development,22,5,3,Male,88,1,4,Research Director,4,14411,24450,1,1,13,3,80,0,32,2,3,32,6,13,9,Male
0,34,1440,Sales,7,2,2,Male,55,3,1,Sales Representative,3,2308,4944,0,1,25,4,80,1,12,4,3,11,10,5,7,Male
0,42,1210,Research & Development,2,3,3,Male,68,2,1,Laboratory Technician,2,4841,24052,4,0,14,3,80,1,4,3,3,1,0,0,0,Male
0,37,674,Research & Development,13,3,1,Male,47,3,2,Research Scientist,4,4285,3031,1,0,17,3,80,0,10,2,3,10,8,3,7,Male
0,29,441,Research & Development,8,1,3,Female,39,1,2,Healthcare Representative,1,9715,7288,3,0,13,3,80,1,9,3,3,7,7,0,7,Female
0,33,575,Research & Development,25,3,4,Male,44,2,2,Manufacturing Director,2,4320,24152,1,0,13,3,80,0,5,2,3,5,3,0,2,Male
0,45,950,Research & Development,28,3,4,Male,97,3,1,Research Scientist,4,2132,4585,4,0,20,4,80,1,8,3,3,5,4,0,3,Male
0,42,288,Research & Development,2,3,4,Male,40,3,3,Healthcare Representative,4,10124,18611,2,1,14,3,80,1,24,3,1,20,8,13,9,Male
0,40,1342,Sales,9,2,1,Male,47,3,2,Sales Executive,1,5473,19345,0,0,12,3,80,0,9,5,4,8,4,7,1,Male
0,33,589,Research & Development,28,4,2,Male,79,3,2,Laboratory Technician,3,5207,22949,1,1,12,3,80,1,15,3,3,15,14,5,7,Male
0,40,898,Human Resources,6,2,3,Male,38,3,4,Manager,4,16437,17381,1,1,21,4,80,0,21,2,3,21,7,7,7,Male
0,24,350,Research & Development,21,2,3,Male,57,2,1,Laboratory Technician,1,2296,10036,0,0,14,3,80,3,2,3,3,1,1,0,0,Male
0,40,1142,Research & Development,8,2,4,Male,72,3,2,Healthcare Representative,4,4069,8841,3,1,18,3,80,0,8,2,3,2,2,2,2,Male
0,45,538,Research & Development,1,4,1,Male,66,3,3,Healthcare Representative,2,7441,20933,1,0,12,3,80,3,10,4,3,10,8,7,7,Male
0,35,1402,Sales,28,4,2,Female,98,2,1,Sales Representative,3,2430,26204,0,0,23,4,80,2,6,5,3,5,3,4,2,Female
0,32,824,Research & Development,5,2,4,Female,67,2,2,Research Scientist,2,5878,15624,3,0,12,3,80,1,12,2,3,7,1,2,5,Female
0,36,1157,Sales,2,4,3,Male,70,3,1,Sales Representative,4,2644,17001,3,1,21,4,80,0,7,3,2,3,2,1,2,Male
0,48,492,Sales,16,4,3,Female,96,3,2,Sales Executive,3,6439,13693,8,0,14,3,80,1,18,2,3,8,7,7,7,Female
0,29,598,Research & Development,9,3,3,Male,91,4,1,Research Scientist,3,2451,22376,6,0,18,3,80,2,5,2,2,1,0,0,0,Male
0,33,1242,Sales,8,4,1,Male,46,3,2,Sales Executive,1,6392,10589,2,0,13,3,80,1,8,6,1,2,2,2,2,Male
1,30,740,Sales,1,3,2,Male,64,2,2,Sales Executive,1,9714,5323,1,0,11,3,80,1,10,4,3,10,8,6,7,Male
0,38,888,Human Resources,10,4,3,Male,71,3,2,Human Resources,3,6077,14814,3,0,11,3,80,0,10,2,3,6,3,1,2,Male
0,35,992,Research & Development,1,3,4,Male,68,2,1,Laboratory Technician,1,2450,21731,1,0,19,3,80,0,3,3,3,3,0,1,2,Male
0,30,1288,Sales,29,4,3,Male,33,3,3,Sales Executive,2,9250,17799,3,0,12,3,80,1,9,3,3,4,2,1,3,Male
1,35,104,Research & Development,2,3,1,Female,69,3,1,Laboratory Technician,1,2074,26619,1,1,12,3,80,1,1,2,3,1,0,0,0,Female
1,53,607,Research & Development,2,5,3,Female,78,2,3,Manufacturing Director,4,10169,14618,0,0,16,3,80,1,34,4,3,33,7,1,9,Female
1,38,903,Research & Development,2,3,3,Male,81,3,2,Manufacturing Director,2,4855,7653,4,0,11,3,80,2,7,2,3,5,2,1,4,Male
0,32,1200,Research & Development,1,4,4,Male,62,3,2,Research Scientist,1,4087,25174,4,0,14,3,80,1,9,3,2,6,5,1,2,Male
0,48,1108,Research & Development,15,4,3,Female,65,3,1,Research Scientist,1,2367,16530,8,0,12,3,80,1,10,3,2,8,2,7,6,Female
0,34,479,Research & Development,7,4,1,Male,35,3,1,Research Scientist,4,2972,22061,1,0,13,3,80,0,1,4,1,1,0,0,0,Male
0,55,685,Sales,26,5,3,Male,60,2,5,Manager,4,19586,23037,1,0,21,4,80,1,36,3,3,36,6,2,13,Male
0,34,1351,Research & Development,1,4,2,Male,45,3,2,Research Scientist,4,5484,13008,9,0,17,3,80,1,9,3,2,2,2,2,1,Male
0,26,474,Research & Development,3,3,1,Female,89,3,1,Research Scientist,4,2061,11133,1,0,21,4,80,0,1,5,3,1,0,0,0,Female
0,38,1245,Sales,14,3,3,Male,80,3,2,Sales Executive,2,9924,12355,0,0,11,3,80,1,10,3,3,9,8,7,7,Male
0,38,437,Sales,16,3,2,Female,90,3,2,Sales Executive,2,4198,16379,2,0,12,3,80,0,8,5,4,3,2,1,2,Female
0,36,884,Sales,1,4,2,Female,73,3,2,Sales Executive,3,6815,21447,6,0,13,3,80,0,15,5,3,1,0,0,0,Female
0,29,1370,Research & Development,3,1,2,Male,87,3,1,Laboratory Technician,1,4723,16213,1,1,18,3,80,0,10,3,3,10,9,1,5,Male
0,35,670,Research & Development,10,4,1,Female,51,3,2,Healthcare Representative,3,6142,4223,3,1,16,3,80,0,10,4,3,5,2,0,4,Female
0,39,1462,Sales,6,3,4,Male,38,4,3,Sales Executive,3,8237,4658,2,0,11,3,80,1,11,3,3,7,6,7,6,Male
0,29,995,Research & Development,2,1,1,Male,87,3,2,Healthcare Representative,4,8853,24483,1,0,19,3,80,1,6,0,4,6,4,1,3,Male
0,50,264,Sales,9,3,3,Male,59,3,5,Manager,3,19331,19519,4,1,16,3,80,1,27,2,3,1,0,0,0,Male
0,23,977,Research & Development,10,3,4,Male,45,4,1,Research Scientist,3,2073,12826,2,0,16,3,80,1,4,2,3,2,2,2,2,Male
0,36,1302,Research & Development,6,4,1,Male,80,4,2,Laboratory Technician,1,5562,19711,3,1,13,3,80,1,9,3,3,3,2,0,2,Male
0,42,1059,Research & Development,9,2,4,Male,93,2,5,Manager,4,19613,26362,8,0,22,4,80,0,24,2,3,1,0,0,1,Male
0,35,750,Research & Development,28,3,2,Male,46,4,2,Laboratory Technician,3,3407,25348,1,0,17,3,80,2,10,3,2,10,9,6,8,Male
0,34,653,Research & Development,10,4,4,Male,92,2,2,Healthcare Representative,3,5063,15332,1,0,14,3,80,1,8,3,2,8,2,7,7,Male
0,40,118,Sales,14,2,4,Female,84,3,2,Sales Executive,1,4639,11262,1,0,15,3,80,1,5,2,3,5,4,1,2,Female
0,43,990,Research & Development,27,3,4,Male,87,4,1,Laboratory Technician,2,4876,5855,5,0,12,3,80,1,8,0,3,6,4,0,2,Male
0,35,1349,Research & Development,7,2,3,Male,63,2,1,Laboratory Technician,4,2690,7713,1,0,18,3,80,1,1,5,2,1,0,0,1,Male
0,46,563,Sales,1,4,4,Male,56,4,4,Manager,1,17567,3156,1,0,15,3,80,0,27,5,1,26,0,0,12,Male
1,28,329,Research & Development,24,3,3,Male,51,3,1,Laboratory Technician,2,2408,7324,1,1,17,3,80,3,1,3,3,1,1,0,0,Male
0,22,457,Research & Development,26,2,2,Female,85,2,1,Research Scientist,3,2814,10293,1,1,14,3,80,0,4,2,2,4,2,1,3,Female
0,50,1234,Research & Development,20,5,2,Male,41,3,4,Healthcare Representative,3,11245,20689,2,1,15,3,80,1,32,3,3,30,8,12,13,Male
0,32,634,Research & Development,5,4,2,Female,35,4,1,Research Scientist,4,3312,18783,3,0,17,3,80,2,6,3,3,3,2,0,2,Female
0,44,1313,Research & Development,7,3,2,Female,31,3,5,Research Director,4,19049,3549,0,1,14,3,80,1,23,4,2,22,7,1,10,Female
0,30,241,Research & Development,7,3,2,Male,48,2,1,Research Scientist,2,2141,5348,1,0,12,3,80,1,6,3,2,6,4,1,1,Male
0,45,1015,Research & Development,5,5,3,Female,50,1,2,Laboratory Technician,1,5769,23447,1,1,14,3,80,0,10,3,3,10,7,1,4,Female
0,45,336,Sales,26,3,1,Male,52,2,2,Sales Executive,1,4385,24162,1,0,15,3,80,1,10,2,3,10,7,4,5,Male
0,31,715,Sales,2,4,4,Male,54,3,2,Sales Executive,1,5332,21602,7,0,13,3,80,0,10,3,3,5,2,0,3,Male
0,36,559,Research & Development,12,4,3,Female,76,3,2,Manufacturing Director,3,4663,12421,9,1,12,3,80,2,7,2,3,3,2,1,1,Female
0,34,426,Research & Development,10,4,3,Male,42,4,2,Manufacturing Director,4,4724,17000,1,0,13,3,80,1,9,3,3,9,7,7,2,Male
0,49,722,Research & Development,25,4,3,Female,84,3,1,Laboratory Technician,1,3211,22102,1,0,14,3,80,1,10,3,2,9,6,1,4,Female
0,39,1387,Research & Development,10,5,2,Male,76,3,2,Manufacturing Director,1,5377,3835,2,0,13,3,80,3,10,3,3,7,7,7,7,Male
0,27,1302,Research & Development,19,3,4,Male,67,2,1,Laboratory Technician,1,4066,16290,1,0,11,3,80,2,7,3,3,7,7,0,7,Male
0,35,819,Research & Development,18,5,2,Male,48,4,2,Research Scientist,1,5208,26312,1,0,11,3,80,0,16,2,3,16,15,1,10,Male
0,28,580,Research & Development,27,3,2,Female,39,1,2,Manufacturing Director,1,4877,20460,0,0,21,4,80,1,6,5,2,5,3,0,0,Female
0,21,546,Research & Development,5,1,3,Male,97,3,1,Research Scientist,4,3117,26009,1,0,18,3,80,0,3,2,3,2,2,2,2,Male
1,18,544,Sales,3,2,2,Female,70,3,1,Sales Representative,4,1569,18420,1,1,12,3,80,0,0,2,4,0,0,0,0,Female
0,47,1176,Human Resources,26,4,4,Female,98,3,5,Manager,3,19658,5220,3,0,11,3,80,1,27,2,3,5,2,1,0,Female
